,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
5497,20/04/2020,20,4,2020,11,0,El_Salvador,SV,SLV,6420744.0,America
5498,19/04/2020,19,4,2020,13,0,El_Salvador,SV,SLV,6420744.0,America
5499,18/04/2020,18,4,2020,13,1,El_Salvador,SV,SLV,6420744.0,America
5500,17/04/2020,17,4,2020,5,0,El_Salvador,SV,SLV,6420744.0,America
5501,16/04/2020,16,4,2020,0,0,El_Salvador,SV,SLV,6420744.0,America
5502,15/04/2020,15,4,2020,10,0,El_Salvador,SV,SLV,6420744.0,America
5503,14/04/2020,14,4,2020,24,0,El_Salvador,SV,SLV,6420744.0,America
5504,13/04/2020,13,4,2020,7,0,El_Salvador,SV,SLV,6420744.0,America
5505,12/04/2020,12,4,2020,0,0,El_Salvador,SV,SLV,6420744.0,America
5506,11/04/2020,11,4,2020,1,0,El_Salvador,SV,SLV,6420744.0,America
5507,10/04/2020,10,4,2020,14,1,El_Salvador,SV,SLV,6420744.0,America
5508,09/04/2020,9,4,2020,25,1,El_Salvador,SV,SLV,6420744.0,America
5509,08/04/2020,8,4,2020,0,0,El_Salvador,SV,SLV,6420744.0,America
5510,07/04/2020,7,4,2020,9,1,El_Salvador,SV,SLV,6420744.0,America
5511,06/04/2020,6,4,2020,7,0,El_Salvador,SV,SLV,6420744.0,America
5512,05/04/2020,5,4,2020,6,0,El_Salvador,SV,SLV,6420744.0,America
5513,04/04/2020,4,4,2020,10,1,El_Salvador,SV,SLV,6420744.0,America
5514,03/04/2020,3,4,2020,5,0,El_Salvador,SV,SLV,6420744.0,America
5515,02/04/2020,2,4,2020,9,1,El_Salvador,SV,SLV,6420744.0,America
5516,01/04/2020,1,4,2020,0,1,El_Salvador,SV,SLV,6420744.0,America
5517,31/03/2020,31,3,2020,2,0,El_Salvador,SV,SLV,6420744.0,America
5518,30/03/2020,30,3,2020,11,0,El_Salvador,SV,SLV,6420744.0,America
5519,29/03/2020,29,3,2020,6,0,El_Salvador,SV,SLV,6420744.0,America
5520,28/03/2020,28,3,2020,0,0,El_Salvador,SV,SLV,6420744.0,America
5521,27/03/2020,27,3,2020,0,0,El_Salvador,SV,SLV,6420744.0,America
5522,26/03/2020,26,3,2020,4,0,El_Salvador,SV,SLV,6420744.0,America
5523,25/03/2020,25,3,2020,4,0,El_Salvador,SV,SLV,6420744.0,America
5524,24/03/2020,24,3,2020,2,0,El_Salvador,SV,SLV,6420744.0,America
5525,23/03/2020,23,3,2020,0,0,El_Salvador,SV,SLV,6420744.0,America
5526,22/03/2020,22,3,2020,0,0,El_Salvador,SV,SLV,6420744.0,America
5527,21/03/2020,21,3,2020,2,0,El_Salvador,SV,SLV,6420744.0,America
5528,20/03/2020,20,3,2020,0,0,El_Salvador,SV,SLV,6420744.0,America
5529,19/03/2020,19,3,2020,1,0,El_Salvador,SV,SLV,6420744.0,America
5530,24/05/2020,24,5,2020,140,2,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5531,23/05/2020,23,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5532,22/05/2020,22,5,2020,13,3,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5533,21/05/2020,21,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5534,20/05/2020,20,5,2020,171,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5535,19/05/2020,19,5,2020,125,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5536,18/05/2020,18,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5537,17/05/2020,17,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5538,16/05/2020,16,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5539,15/05/2020,15,5,2020,72,1,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5540,14/05/2020,14,5,2020,83,2,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5541,13/05/2020,13,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5542,12/05/2020,12,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5543,11/05/2020,11,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5544,10/05/2020,10,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5545,09/05/2020,9,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5546,08/05/2020,8,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5547,07/05/2020,7,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5548,06/05/2020,6,5,2020,124,2,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5549,05/05/2020,5,5,2020,0,1,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5550,04/05/2020,4,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5551,03/05/2020,3,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5552,02/05/2020,2,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5553,01/05/2020,1,5,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5554,30/04/2020,30,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5555,29/04/2020,29,4,2020,57,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5556,28/04/2020,28,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5557,27/04/2020,27,4,2020,44,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5558,26/04/2020,26,4,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5559,25/04/2020,25,4,2020,128,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5560,24/04/2020,24,4,2020,1,1,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5561,23/04/2020,23,4,2020,4,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5562,22/04/2020,22,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5563,21/04/2020,21,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5564,20/04/2020,20,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5565,19/04/2020,19,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5566,18/04/2020,18,4,2020,28,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5567,17/04/2020,17,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5568,16/04/2020,16,4,2020,10,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5569,15/04/2020,15,4,2020,20,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5570,14/04/2020,14,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5571,13/04/2020,13,4,2020,3,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5572,12/04/2020,12,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5573,11/04/2020,11,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5574,10/04/2020,10,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5575,09/04/2020,9,4,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5576,08/04/2020,8,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5577,07/04/2020,7,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5578,06/04/2020,6,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5579,05/04/2020,5,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5580,04/04/2020,4,4,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5581,03/04/2020,3,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5582,02/04/2020,2,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5583,01/04/2020,1,4,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5584,31/03/2020,31,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5585,30/03/2020,30,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5586,29/03/2020,29,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5587,28/03/2020,28,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5588,27/03/2020,27,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5589,26/03/2020,26,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5590,25/03/2020,25,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5591,24/03/2020,24,3,2020,3,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5592,23/03/2020,23,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5593,22/03/2020,22,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5594,21/03/2020,21,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5595,20/03/2020,20,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5596,19/03/2020,19,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5597,18/03/2020,18,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5598,17/03/2020,17,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5599,16/03/2020,16,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5600,15/03/2020,15,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974.0,Africa
5601,24/05/2020,24,5,2020,0,0,Eritrea,ER,ERI,,Africa
5602,23/05/2020,23,5,2020,0,0,Eritrea,ER,ERI,,Africa
5603,22/05/2020,22,5,2020,0,0,Eritrea,ER,ERI,,Africa
5604,21/05/2020,21,5,2020,0,0,Eritrea,ER,ERI,,Africa
5605,20/05/2020,20,5,2020,0,0,Eritrea,ER,ERI,,Africa
5606,19/05/2020,19,5,2020,0,0,Eritrea,ER,ERI,,Africa
5607,18/05/2020,18,5,2020,0,0,Eritrea,ER,ERI,,Africa
5608,17/05/2020,17,5,2020,0,0,Eritrea,ER,ERI,,Africa
5609,16/05/2020,16,5,2020,0,0,Eritrea,ER,ERI,,Africa
5610,15/05/2020,15,5,2020,0,0,Eritrea,ER,ERI,,Africa
5611,14/05/2020,14,5,2020,0,0,Eritrea,ER,ERI,,Africa
5612,13/05/2020,13,5,2020,0,0,Eritrea,ER,ERI,,Africa
5613,12/05/2020,12,5,2020,0,0,Eritrea,ER,ERI,,Africa
5614,11/05/2020,11,5,2020,0,0,Eritrea,ER,ERI,,Africa
5615,10/05/2020,10,5,2020,0,0,Eritrea,ER,ERI,,Africa
5616,09/05/2020,9,5,2020,0,0,Eritrea,ER,ERI,,Africa
5617,08/05/2020,8,5,2020,0,0,Eritrea,ER,ERI,,Africa
5618,07/05/2020,7,5,2020,0,0,Eritrea,ER,ERI,,Africa
5619,06/05/2020,6,5,2020,0,0,Eritrea,ER,ERI,,Africa
5620,05/05/2020,5,5,2020,0,0,Eritrea,ER,ERI,,Africa
5621,04/05/2020,4,5,2020,0,0,Eritrea,ER,ERI,,Africa
5622,03/05/2020,3,5,2020,0,0,Eritrea,ER,ERI,,Africa
5623,02/05/2020,2,5,2020,0,0,Eritrea,ER,ERI,,Africa
5624,01/05/2020,1,5,2020,0,0,Eritrea,ER,ERI,,Africa
5625,30/04/2020,30,4,2020,0,0,Eritrea,ER,ERI,,Africa
5626,29/04/2020,29,4,2020,0,0,Eritrea,ER,ERI,,Africa
5627,28/04/2020,28,4,2020,0,0,Eritrea,ER,ERI,,Africa
5628,27/04/2020,27,4,2020,0,0,Eritrea,ER,ERI,,Africa
5629,26/04/2020,26,4,2020,0,0,Eritrea,ER,ERI,,Africa
5630,25/04/2020,25,4,2020,0,0,Eritrea,ER,ERI,,Africa
5631,24/04/2020,24,4,2020,0,0,Eritrea,ER,ERI,,Africa
5632,23/04/2020,23,4,2020,0,0,Eritrea,ER,ERI,,Africa
5633,22/04/2020,22,4,2020,0,0,Eritrea,ER,ERI,,Africa
5634,21/04/2020,21,4,2020,0,0,Eritrea,ER,ERI,,Africa
5635,20/04/2020,20,4,2020,4,0,Eritrea,ER,ERI,,Africa
5636,19/04/2020,19,4,2020,0,0,Eritrea,ER,ERI,,Africa
5637,18/04/2020,18,4,2020,0,0,Eritrea,ER,ERI,,Africa
5638,17/04/2020,17,4,2020,0,0,Eritrea,ER,ERI,,Africa
5639,16/04/2020,16,4,2020,0,0,Eritrea,ER,ERI,,Africa
5640,15/04/2020,15,4,2020,1,0,Eritrea,ER,ERI,,Africa
5641,14/04/2020,14,4,2020,0,0,Eritrea,ER,ERI,,Africa
5642,13/04/2020,13,4,2020,0,0,Eritrea,ER,ERI,,Africa
5643,12/04/2020,12,4,2020,0,0,Eritrea,ER,ERI,,Africa
5644,11/04/2020,11,4,2020,1,0,Eritrea,ER,ERI,,Africa
5645,10/04/2020,10,4,2020,0,0,Eritrea,ER,ERI,,Africa
5646,09/04/2020,9,4,2020,2,0,Eritrea,ER,ERI,,Africa
5647,08/04/2020,8,4,2020,0,0,Eritrea,ER,ERI,,Africa
5648,07/04/2020,7,4,2020,2,0,Eritrea,ER,ERI,,Africa
5649,06/04/2020,6,4,2020,0,0,Eritrea,ER,ERI,,Africa
5650,05/04/2020,5,4,2020,7,0,Eritrea,ER,ERI,,Africa
5651,04/04/2020,4,4,2020,0,0,Eritrea,ER,ERI,,Africa
5652,03/04/2020,3,4,2020,4,0,Eritrea,ER,ERI,,Africa
5653,02/04/2020,2,4,2020,3,0,Eritrea,ER,ERI,,Africa
5654,01/04/2020,1,4,2020,3,0,Eritrea,ER,ERI,,Africa
5655,31/03/2020,31,3,2020,0,0,Eritrea,ER,ERI,,Africa
5656,30/03/2020,30,3,2020,6,0,Eritrea,ER,ERI,,Africa
5657,29/03/2020,29,3,2020,0,0,Eritrea,ER,ERI,,Africa
5658,28/03/2020,28,3,2020,0,0,Eritrea,ER,ERI,,Africa
5659,27/03/2020,27,3,2020,2,0,Eritrea,ER,ERI,,Africa
5660,26/03/2020,26,3,2020,3,0,Eritrea,ER,ERI,,Africa
5661,25/03/2020,25,3,2020,0,0,Eritrea,ER,ERI,,Africa
5662,24/03/2020,24,3,2020,0,0,Eritrea,ER,ERI,,Africa
5663,23/03/2020,23,3,2020,0,0,Eritrea,ER,ERI,,Africa
5664,22/03/2020,22,3,2020,1,0,Eritrea,ER,ERI,,Africa
5665,24/05/2020,24,5,2020,14,0,Estonia,EE,EST,1320884.0,Europe
5666,23/05/2020,23,5,2020,7,0,Estonia,EE,EST,1320884.0,Europe
5667,22/05/2020,22,5,2020,6,0,Estonia,EE,EST,1320884.0,Europe
5668,21/05/2020,21,5,2020,3,0,Estonia,EE,EST,1320884.0,Europe
5669,20/05/2020,20,5,2020,7,0,Estonia,EE,EST,1320884.0,Europe
5670,19/05/2020,19,5,2020,10,1,Estonia,EE,EST,1320884.0,Europe
5671,18/05/2020,18,5,2020,4,0,Estonia,EE,EST,1320884.0,Europe
5672,17/05/2020,17,5,2020,4,0,Estonia,EE,EST,1320884.0,Europe
5673,16/05/2020,16,5,2020,8,1,Estonia,EE,EST,1320884.0,Europe
5674,15/05/2020,15,5,2020,7,1,Estonia,EE,EST,1320884.0,Europe
5675,14/05/2020,14,5,2020,5,0,Estonia,EE,EST,1320884.0,Europe
5676,13/05/2020,13,5,2020,5,0,Estonia,EE,EST,1320884.0,Europe
5677,12/05/2020,12,5,2020,2,1,Estonia,EE,EST,1320884.0,Europe
5678,11/05/2020,11,5,2020,6,0,Estonia,EE,EST,1320884.0,Europe
5679,10/05/2020,10,5,2020,8,4,Estonia,EE,EST,1320884.0,Europe
5680,09/05/2020,9,5,2020,5,0,Estonia,EE,EST,1320884.0,Europe
5681,08/05/2020,8,5,2020,7,1,Estonia,EE,EST,1320884.0,Europe
5682,07/05/2020,7,5,2020,2,0,Estonia,EE,EST,1320884.0,Europe
5683,06/05/2020,6,5,2020,8,0,Estonia,EE,EST,1320884.0,Europe
5684,05/05/2020,5,5,2020,3,0,Estonia,EE,EST,1320884.0,Europe
5685,04/05/2020,4,5,2020,1,2,Estonia,EE,EST,1320884.0,Europe
5686,03/05/2020,3,5,2020,5,1,Estonia,EE,EST,1320884.0,Europe
5687,02/05/2020,2,5,2020,5,0,Estonia,EE,EST,1320884.0,Europe
5688,01/05/2020,1,5,2020,23,2,Estonia,EE,EST,1320884.0,Europe
5689,30/04/2020,30,4,2020,6,0,Estonia,EE,EST,1320884.0,Europe
5690,29/04/2020,29,4,2020,13,0,Estonia,EE,EST,1320884.0,Europe
5691,28/04/2020,28,4,2020,4,1,Estonia,EE,EST,1320884.0,Europe
5692,27/04/2020,27,4,2020,8,3,Estonia,EE,EST,1320884.0,Europe
5693,26/04/2020,26,4,2020,30,0,Estonia,EE,EST,1320884.0,Europe
5694,25/04/2020,25,4,2020,13,1,Estonia,EE,EST,1320884.0,Europe
5695,24/04/2020,24,4,2020,33,1,Estonia,EE,EST,1320884.0,Europe
5696,23/04/2020,23,4,2020,7,1,Estonia,EE,EST,1320884.0,Europe
5697,22/04/2020,22,4,2020,17,3,Estonia,EE,EST,1320884.0,Europe
5698,21/04/2020,21,4,2020,7,0,Estonia,EE,EST,1320884.0,Europe
5699,20/04/2020,20,4,2020,16,2,Estonia,EE,EST,1320884.0,Europe
5700,19/04/2020,19,4,2020,53,0,Estonia,EE,EST,1320884.0,Europe
5701,18/04/2020,18,4,2020,25,2,Estonia,EE,EST,1320884.0,Europe
5702,17/04/2020,17,4,2020,32,1,Estonia,EE,EST,1320884.0,Europe
5703,16/04/2020,16,4,2020,29,4,Estonia,EE,EST,1320884.0,Europe
5704,15/04/2020,15,4,2020,41,3,Estonia,EE,EST,1320884.0,Europe
5705,14/04/2020,14,4,2020,23,3,Estonia,EE,EST,1320884.0,Europe
5706,13/04/2020,13,4,2020,5,1,Estonia,EE,EST,1320884.0,Europe
5707,12/04/2020,12,4,2020,46,0,Estonia,EE,EST,1320884.0,Europe
5708,11/04/2020,11,4,2020,51,0,Estonia,EE,EST,1320884.0,Europe
5709,10/04/2020,10,4,2020,22,0,Estonia,EE,EST,1320884.0,Europe
5710,09/04/2020,9,4,2020,36,3,Estonia,EE,EST,1320884.0,Europe
5711,08/04/2020,8,4,2020,41,2,Estonia,EE,EST,1320884.0,Europe
5712,07/04/2020,7,4,2020,11,4,Estonia,EE,EST,1320884.0,Europe
5713,06/04/2020,6,4,2020,79,2,Estonia,EE,EST,1320884.0,Europe
5714,05/04/2020,5,4,2020,57,1,Estonia,EE,EST,1320884.0,Europe
5715,04/04/2020,4,4,2020,103,1,Estonia,EE,EST,1320884.0,Europe
5716,03/04/2020,3,4,2020,79,6,Estonia,EE,EST,1320884.0,Europe
5717,02/04/2020,2,4,2020,34,1,Estonia,EE,EST,1320884.0,Europe
5718,01/04/2020,1,4,2020,30,1,Estonia,EE,EST,1320884.0,Europe
5719,31/03/2020,31,3,2020,36,0,Estonia,EE,EST,1320884.0,Europe
5720,30/03/2020,30,3,2020,39,2,Estonia,EE,EST,1320884.0,Europe
5721,29/03/2020,29,3,2020,65,0,Estonia,EE,EST,1320884.0,Europe
5722,28/03/2020,28,3,2020,37,0,Estonia,EE,EST,1320884.0,Europe
5723,27/03/2020,27,3,2020,134,0,Estonia,EE,EST,1320884.0,Europe
5724,26/03/2020,26,3,2020,35,1,Estonia,EE,EST,1320884.0,Europe
5725,25/03/2020,25,3,2020,17,0,Estonia,EE,EST,1320884.0,Europe
5726,24/03/2020,24,3,2020,26,0,Estonia,EE,EST,1320884.0,Europe
5727,23/03/2020,23,3,2020,20,0,Estonia,EE,EST,1320884.0,Europe
5728,22/03/2020,22,3,2020,23,0,Estonia,EE,EST,1320884.0,Europe
5729,21/03/2020,21,3,2020,16,0,Estonia,EE,EST,1320884.0,Europe
5730,20/03/2020,20,3,2020,9,0,Estonia,EE,EST,1320884.0,Europe
5731,19/03/2020,19,3,2020,33,0,Estonia,EE,EST,1320884.0,Europe
5732,18/03/2020,18,3,2020,20,0,Estonia,EE,EST,1320884.0,Europe
5733,17/03/2020,17,3,2020,34,0,Estonia,EE,EST,1320884.0,Europe
5734,16/03/2020,16,3,2020,56,0,Estonia,EE,EST,1320884.0,Europe
5735,15/03/2020,15,3,2020,36,0,Estonia,EE,EST,1320884.0,Europe
5736,14/03/2020,14,3,2020,52,0,Estonia,EE,EST,1320884.0,Europe
5737,13/03/2020,13,3,2020,11,0,Estonia,EE,EST,1320884.0,Europe
5738,12/03/2020,12,3,2020,3,0,Estonia,EE,EST,1320884.0,Europe
5739,11/03/2020,11,3,2020,3,0,Estonia,EE,EST,1320884.0,Europe
5740,07/03/2020,7,3,2020,5,0,Estonia,EE,EST,1320884.0,Europe
5741,06/03/2020,6,3,2020,3,0,Estonia,EE,EST,1320884.0,Europe
5742,04/03/2020,4,3,2020,1,0,Estonia,EE,EST,1320884.0,Europe
5743,02/03/2020,2,3,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5744,01/03/2020,1,3,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5745,29/02/2020,29,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5746,28/02/2020,28,2,2020,1,0,Estonia,EE,EST,1320884.0,Europe
5747,27/02/2020,27,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5748,26/02/2020,26,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5749,25/02/2020,25,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5750,24/02/2020,24,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5751,23/02/2020,23,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5752,22/02/2020,22,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5753,21/02/2020,21,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5754,20/02/2020,20,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5755,19/02/2020,19,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5756,18/02/2020,18,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5757,17/02/2020,17,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5758,16/02/2020,16,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5759,15/02/2020,15,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5760,14/02/2020,14,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5761,13/02/2020,13,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5762,12/02/2020,12,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5763,11/02/2020,11,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5764,10/02/2020,10,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5765,09/02/2020,9,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5766,08/02/2020,8,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5767,07/02/2020,7,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5768,06/02/2020,6,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5769,05/02/2020,5,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5770,04/02/2020,4,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5771,03/02/2020,3,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5772,02/02/2020,2,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5773,01/02/2020,1,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5774,31/01/2020,31,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5775,30/01/2020,30,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5776,29/01/2020,29,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5777,28/01/2020,28,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5778,27/01/2020,27,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5779,26/01/2020,26,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5780,25/01/2020,25,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5781,24/01/2020,24,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5782,23/01/2020,23,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5783,22/01/2020,22,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5784,21/01/2020,21,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5785,20/01/2020,20,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5786,19/01/2020,19,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5787,18/01/2020,18,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5788,17/01/2020,17,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5789,16/01/2020,16,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5790,15/01/2020,15,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5791,14/01/2020,14,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5792,13/01/2020,13,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5793,12/01/2020,12,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5794,11/01/2020,11,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5795,10/01/2020,10,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5796,09/01/2020,9,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5797,08/01/2020,8,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5798,07/01/2020,7,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5799,06/01/2020,6,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5800,05/01/2020,5,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5801,04/01/2020,4,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5802,03/01/2020,3,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5803,02/01/2020,2,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5804,01/01/2020,1,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
5805,31/12/2019,31,12,2019,0,0,Estonia,EE,EST,1320884.0,Europe
5806,24/05/2020,24,5,2020,18,0,Eswatini,SZ,SWZ,1367000.0,Africa
5807,23/05/2020,23,5,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
5808,22/05/2020,22,5,2020,3,0,Eswatini,SZ,SWZ,1367000.0,Africa
5809,21/05/2020,21,5,2020,9,0,Eswatini,SZ,SWZ,1367000.0,Africa
5810,20/05/2020,20,5,2020,5,0,Eswatini,SZ,SWZ,1367000.0,Africa
5811,19/05/2020,19,5,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
5812,18/05/2020,18,5,2020,1,0,Eswatini,SZ,SWZ,1367000.0,Africa
5813,17/05/2020,17,5,2020,12,0,Eswatini,SZ,SWZ,1367000.0,Africa
5814,16/05/2020,16,5,2020,3,0,Eswatini,SZ,SWZ,1367000.0,Africa
5815,15/05/2020,15,5,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
